"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: implName","Param: numberOfAccounts"
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",40,8,"559850,256272","439947,809097","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",40,8,"10044,928623","10667,247574","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",40,8,"26619,802143","24663,170184","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",40,8,"11116,469430","11465,397560","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",40,8,"493614,410563","399088,947856","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",40,8,"18454,645513","19948,024350","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",40,8,"710801,435280","487146,478222","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",40,8,"12801,819318","13157,214608","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",40,8,"100979,679423","99323,938438","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",40,8,"13901,322848","13774,240365","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",40,8,"493968,738263","381361,458839","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",40,8,"89149,875429","93171,394688","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",40,8,"680954,568443","380214,168577","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",40,8,"11278,049826","8894,296501","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",40,8,"71546,510519","55944,358568","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",40,8,"12777,095779","9963,448445","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",40,8,"522722,100318","307028,561181","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",40,8,"62630,812001","54580,651781","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",40,8,"26162439,280887","15095854,262299","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",40,8,"25467539,233623","14683403,858766","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",40,8,"224012,810015","133027,347034","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",40,8,"236497,525622","144140,567717","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",40,8,"11356,481486","8535,496446","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",40,8,"223033,230141","134295,903702","ops/s",SmallLock,2
